Sport	State	CaptureDevice	Lat	Lon	DateTaken
cycling	NewJersey	nikon	40.347617	-74.659554	1338649055000
golf	Kentucky	canon	38.241415	-85.472388	1221736837000
baseball	Colorado	other	40.585278	-105.106726	1375191639000
baseball	Texas	canon	30.005406	-95.745817	1367664977000
running	Georgia	canon	33.76226	-84.386052	1346495680000
basketball	Arkansas	other	35.776243	-91.625257	1381864412000
football	California	canon	33.864464	-118.260698	1248032958000
football	Arkansas	canon	34.877274	-91.200406	1318622672000
running	Washington	nikon	47.650963	-122.351034	1339850686000
hockey	Maine	nikon	44.464997	-70.863833	1200134089000
baseball	Virginia	canon	37.522274	-77.404638	1393777191000
basketball	Illinois	canon	41.948854	-87.697666	1196455809000
hockey	California	canon	35.302543	-120.663705	1180085477000
hockey	Massachusetts	nikon	42.352272	-71.117817	1291422778000
football	Illinois	canon	41.862545	-87.616825	1189955444000
basketball	SouthCarolina	canon	32.88552	-80.001604	1328818061000
hockey	DistrictofColumbia	canon	38.889613	-77.026337	1364299642000
football	California	nikon	37.75965	-122.426292	1180276663000
cycling	Iowa	canon	41.671441	-93.712102	1182009772000
baseball	California	canon	34.004111	-118.40249	1254516414000
hockey	Missouri	canon	38.603548	-90.44824	1342595961000
running	California	sony	34.178488	-118.476691	1213445274000
basketball	California	canon	33.996817	-118.328762	1280865604000
running	NewYork	nikon	40.967115	-73.887541	1381328133000
basketball	Arkansas	other	35.776243	-91.625257	1381868836000
soccer	Vermont	canon	44.470262	-73.194704	1204660584000
running	California	nikon	34.145833	-118.152333	1200831515000
running	Pennsylvania	canon	40.461576	-79.948936	1313248912000
baseball	Illinois	canon	42.088166	-87.8235	1320167218000
running	Missouri	canon	38.610683	-90.202517	1248009172000
golf	Michigan	other	43.184663	-86.274384	1319544052000
cycling	California	panasonic	36.657299	-121.739845	1347800564000
baseball	Texas	nikon	32.615592	-96.845555	1192233703000
baseball	Michigan	nikon	42.283738	-83.75498	1250314427000
running	California	canon	33.996683	-118.327759	1396628094000
hockey	Oklahoma	canon	36.070825	-95.867643	1252180825000
lacrosse	Colorado	nikon	40.043944	-105.246663	1338126881000
football	Kentucky	canon	39.094064	-84.552948	1345835081000
golf	NewYork	canon	42.656809	-73.767592	1254649466000
baseball	Michigan	nikon	42.734942	-84.545706	1365750310000
baseball	Arkansas	other	35.774128	-91.626416	1361619680000
baseball	SouthCarolina	canon	32.856202	-79.920794	1347656851000
cycling	California	canon	34.02027	-118.436586	1307254870000
football	California	nikon	37.252656	-121.896933	1289597661000
hockey	NewYork	canon	42.648496	-73.754804	1322859584000
golf	California	canon	32.709216	-117.232199	1114188600000
football	California	canon	33.8645	-118.26132	1261262215000
hockey	Virginia	nikon	38.88208	-77.110118	1247579491000
baseball	Massachusetts	nikon	42.352272	-71.117817	1291413777000
baseball	Minnesota	canon	44.449318	-93.178085	1247257372000
soccer	Massachusetts	sony	42.031	-71.538334	1335806325000
baseball	Arkansas	other	35.77324	-91.62147	1365510852000
running	Virginia	other	37.272964	-79.948486	1299776426000
basketball	NewJersey	canon	39.976244	-74.869278	1295734082000
golf	Maine	canon	43.969963	-69.425182	1182691148000
hockey	DistrictofColumbia	canon	38.898497	-77.021112	1298661579000
basketball	California	canon	33.996683	-118.327759	1390927559000
cycling	Iowa	other	42.026774	-93.648372	1207999348000
cycling	Minnesota	nikon	44.969982	-93.246642	1206890234000
basketball	Texas	other	29.714612	-95.405048	1380364416000
golf	California	other	34.07399	-118.23982	1342295194000
hockey	Massachusetts	nikon	42.352272	-71.117817	1287261227000
running	Georgia	other	33.7475	-84.3495	1319730796000
basketball	Massachusetts	sony	42.106625	-71.65377	1358777652000
football	Arkansas	canon	34.812147	-92.465429	1319226312000
running	California	canon	34.038622	-118.289644	1396020404000
lacrosse	NorthCarolina	canon	36.167476	-79.747492	1338119895000
baseball	DistrictofColumbia	canon	38.873166	-77.007667	1270472423000
running	California	canon	40.767541	-123.09082	1154527884000
golf	California	canon	33.824481	-116.549234	1336737290000
football	California	canon	37.778202	-122.38961	1318532307000
basketball	Massachusetts	sony	42.068666	-71.711834	1329775619000
cycling	California	panasonic	36.802704	-121.677618	1258897732000
hockey	NewYork	canon	43.308483	-73.642852	1326573182000
running	California	other	37.795203	-122.394261	1183534462000
hockey	Illinois	canon	41.951814	-87.697141	1232291837000
basketball	California	canon	33.969737	-118.267908	1391015939000
hockey	Massachusetts	canon	42.413001	-71.043605	1355095039000
golf	DistrictofColumbia	apple	38.909167	-77.017667	1377420841000
baseball	Illinois	canon	41.950681	-87.710852	1317633041000
football	California	nikon	37.434333	-122.161167	1314930917000
hockey	NewJersey	canon	40.361547	-74.363708	1338743727000
baseball	California	canon	37.27507	-121.82608	1275130679000
basketball	Massachusetts	nikon	42.317003	-71.044753	1312029279000
football	California	nikon	37.434333	-122.161167	1383861650000
golf	California	canon	37.550055	-122.275342	1160142462000
running	California	other	34.147651	-118.148666	1317141971000
basketball	Virginia	nikon	37.598677	-77.483267	1297509447000
basketball	Washington	canon	47.622161	-122.354038	1316462407000
football	Texas	nikon	30.245814	-97.848047	1379015948000
soccer	California	canon	32.783065	-117.1245	1392474669000
baseball	Oklahoma	canon	36.139616	-95.924296	1241435694000
baseball	Missouri	canon	39.051526	-94.480619	1281724569000
running	Florida	other	28.417451	-81.582326	1286201254000
hockey	Texas	sony	30.506814	-97.825183	1300820267000
hockey	California	nikon	34.053103	-118.243532	1275862532000
cycling	California	canon	37.300625	-122.115189	1380969943000
golf	California	canon	37.709033	-122.494854	1211131550000
football	NewYork	other	42.433102	-74.017467	1178036920000
basketball	Washington	other	47.6095	-122.342956	1259222400000
football	Maryland	canon	39.333716	-76.621055	1205579447000
soccer	California	canon	36.879547	-121.55503	1169899407000
baseball	California	canon	32.747669	-117.15949	1247908534000
cycling	Maine	canon	44.066435	-69.102616	1278265363000
cycling	California	canon	37.776769	-122.424763	1211099038000
football	California	canon	34.158302	-118.813714	1347043174000
baseball	Arkansas	nikon	35.308629	-93.920692	1363361838000
basketball	Virginia	canon	38.812196	-77.240302	1185628673000
football	NewYork	canon	40.706821	-73.94751	1238340972000
baseball	Tennessee	canon	36.143004	-86.773474	1126379649000
running	California	nikon	37.061718	-122.083275	1336234120000
soccer	Louisiana	nikon	30.241425	-90.870224	1353165185000
baseball	SouthCarolina	sony	32.856423	-79.916331	1265402792000
golf	Texas	canon	33.037854	-97.284139	1176544875000
golf	Oklahoma	nikon	36.118947	-97.001212	1278782400000
baseball	DistrictofColumbia	canon	38.872842	-77.007594	1343859055000
running	Massachusetts	nikon	42.57321	-71.602873	1286727719000
football	Minnesota	other	45.494615	-95.114693	1157650942000
football	Washington	nikon	47.628047	-122.662997	1288383707000
baseball	Oregon	other	45.521984	-122.692174	1187177254000
hockey	DistrictofColumbia	nikon	38.89793	-77.021033	1322242069000
soccer	NorthCarolina	nikon	36.096134	-81.829948	1247308772000
baseball	Michigan	nikon	42.734942	-84.545706	1177013917000
soccer	SouthCarolina	sony	32.856283	-79.920859	1281556616000
hockey	Missouri	other	38.686422	-90.249735	1346167446000
running	NewYork	nikon	40.754594	-73.979548	1396706145000
football	California	canon	33.996683	-118.327759	1381523143000
hockey	Virginia	canon	38.876037	-77.110977	1301298099000
running	NewYork	canon	40.775959	-73.964633	1331981092000
baseball	Michigan	nikon	42.734882	-84.545867	1311629849000
soccer	Oregon	canon	44.043234	-122.982695	1139514258000
running	Florida	canon	28.356944	-81.561298	1281288495000
golf	Nevada	nikon	36.191022	-115.139894	1148446572000
hockey	Oklahoma	canon	36.899253	-95.918047	1286569143000
basketball	Michigan	other	46.551512	-87.381949	1309478400000
hockey	NewYork	canon	43.308483	-73.642852	1326575945000
basketball	Arkansas	other	35.77626	-91.6253	1327601389000
hockey	Massachusetts	sony	42.106666	-71.653834	1328643906000
football	NorthCarolina	other	35.523315	-82.530296	1370359581000
running	NewYork	other	40.772473	-73.976676	1309079007000
running	Missouri	other	39.125798	-94.597778	1273163143000
basketball	Arkansas	other	35.776217	-91.625257	1358609220000
soccer	Virginia	nikon	38.294491	-77.477695	1366479685000
basketball	Georgia	other	33.756788	-84.396478	1325629012000
running	Kentucky	canon	38.233326	-85.712585	1178302084000
hockey	DistrictofColumbia	nikon	38.89844	-77.021799	1301430698000
hockey	NewYork	nikon	40.750636	-73.993547	1258797954000
baseball	California	canon	37.320755	-121.862277	1123161078000
baseball	Tennessee	canon	36.143004	-86.773474	1145300187000
running	Washington	apple	47.645666	-122.335334	1341434322000
soccer	Texas	nikon	29.810915	-95.801623	1212321341000
football	Wisconsin	canon	42.971465	-88.280038	1349384481000
soccer	SouthCarolina	sony	32.856283	-79.920859	1287783638000
hockey	Virginia	canon	38.87914	-77.110784	1291811873000
soccer	Texas	nikon	30.009588	-95.665901	1364563708000
golf	Missouri	sony	38.632368	-90.275752	1148322257000
hockey	NewYork	canon	43.308483	-73.642852	1326571502000
baseball	California	nikon	32.707669	-117.156239	1182700360000
running	Virginia	canon	38.855926	-77.049361	1367002922000
running	Minnesota	nikon	44.982013	-93.269224	1340531993000
hockey	DistrictofColumbia	canon	38.900952	-77.021541	1303555362000
golf	Texas	panasonic	30.283173	-98.205172	1148656204000
cycling	Minnesota	canon	43.988368	-95.754089	1215882623000
running	California	canon	33.200095	-116.649073	1309713684000
basketball	Arkansas	other	35.776182	-91.625332	1191332609000
basketball	NewYork	other	41.589508	-73.845481	1231690876000
basketball	Arkansas	nikon	36.405145	-92.909177	1393687632000
hockey	Illinois	other	42.043102	-87.837034	1329559495000
soccer	Missouri	nikon	37.096216	-94.463616	1226240912000
running	Indiana	other	39.791654	-86.149291	1363359893000
golf	DistrictofColumbia	canon	38.923108	-77.053556	1209481804000
baseball	Colorado	canon	40.44417	-104.987926	1296940990000
cycling	California	nikon	37.331949	-121.893257	1234870681000
baseball	Arkansas	other	35.77411	-91.626448	1361720562000
cycling	California	other	34.010363	-118.489662	1280433560000
golf	Massachusetts	nikon	42.6948	-71.552984	1248107565000
cycling	Florida	canon	30.575969	-83.157405	1186841255000
cycling	Florida	canon	30.575969	-83.157405	1186831891000
baseball	DistrictofColumbia	apple	38.8725	-77.0075	1282677741000
cycling	California	nikon	32.56177	-117.09001	1314607631000
running	Illinois	canon	42.056733	-87.769625	1192268580000
running	Virginia	nikon	37.67842	-77.590523	1279436426000
baseball	Washington	canon	47.591375	-122.332184	1243174504000
running	California	apple	37.407166	-122.1305	1235814329000
cycling	Nevada	canon	40.782983	-119.200713	1346520993000
baseball	California	canon	34.140069	-118.045141	1224339454000
running	Texas	canon	28.61837	-97.801513	1243729312000
soccer	California	other	38.560805	-121.371075	1215366945000
football	Oklahoma	nikon	36.082679	-95.914635	1172604511000
baseball	Maryland	canon	39.283711	-76.622231	1371233182000
baseball	Florida	nikon	28.33568	-81.422982	1252693906000
running	NewHampshire	sony	42.996392	-71.445057	1383479790000
basketball	Arkansas	nikon	35.631715	-94.171543	1328988628000
baseball	Pennsylvania	nikon	39.906112	-75.166603	1280430669000
baseball	Pennsylvania	canon	40.064999	-75.208674	1351340332000
baseball	Maryland	nikon	39.428714	-76.778265	1204211970000
running	Florida	nikon	30.288689	-81.387759	1370088969000
golf	California	nikon	36.591738	-121.862325	1308901108000
football	Wisconsin	canon	42.971465	-88.280038	1349384395000
football	California	nikon	37.713701	-122.386193	1378648281000
baseball	Illinois	canon	41.999049	-87.710219	1185636452000
hockey	California	canon	34.01691	-118.430128	1269683679000
running	California	other	34.447927	-119.245004	1025773518000
soccer	NewYork	nikon	40.697778	-73.990634	1340741114000
baseball	Michigan	nikon	42.734942	-84.545706	1117737697000
running	Massachusetts	nikon	42.163912	-72.711296	1282409611000
basketball	NewYork	nikon	40.750636	-73.993547	1258627697000
basketball	Texas	canon	32.774646	-96.801521	1272107523000
golf	WestVirginia	apple	39.040166	-80.462667	1271012596000
hockey	Illinois	canon	39.851313	-89.410171	1304710081000
cycling	NewYork	nikon	41.258412	-73.68556	1149622072000
basketball	Texas	canon	30.375105	-97.752678	1296245689000
cycling	Minnesota	sony	45.29866	-94.944748	1313152552000
soccer	Virginia	other	38.892777	-77.089445	1301310516000
golf	Michigan	canon	42.430362	-83.368549	1314465726000
hockey	Virginia	nikon	38.879349	-77.10963	1204025806000
hockey	California	canon	33.80832	-117.877507	1294859716000
soccer	Massachusetts	panasonic	42.495635	-71.890432	1185029834000
golf	California	canon	34.41715	-119.642872	1255965881000
cycling	California	nikon	35.281247	-120.662198	1246803876000
hockey	Pennsylvania	nikon	40.286318	-76.669077	1228603932000
football	Pennsylvania	canon	40.812461	-77.85559	1240665138000
basketball	Massachusetts	sony	42.1065	-71.653667	1298056407000
running	Massachusetts	sony	42.351511	-71.089814	1318248800000
running	NewYork	canon	40.74747	-73.985099	1352647529000
baseball	California	nikon	39.730788	-121.853442	1149881825000
baseball	Pennsylvania	canon	40.807589	-77.859302	1330787537000
hockey	Virginia	nikon	38.88208	-77.110118	1252492077000
golf	California	apple	38.062167	-122.6435	1277468746000
golf	Georgia	sony	33.786865	-84.373141	1381588124000
running	Virginia	canon	38.856201	-77.049329	1304059932000
soccer	Washington	sony	47.547631	-122.362149	1275587649000
baseball	Texas	canon	32.801338	-96.827194	1154627434000
basketball	NewYork	nikon	40.750636	-73.993547	1362003259000
baseball	DistrictofColumbia	nikon	38.874063	-77.007266	1221922322000
basketball	California	canon	33.885433	-118.096659	1219850407000
cycling	Oklahoma	other	35.352656	-97.378177	1156540147000
basketball	California	canon	33.802809	-118.306133	1393017200000
running	Alaska	canon	61.149696	-150.037536	1205487668000
running	NewYork	canon	40.782214	-73.976987	1185676051000
golf	Washington	canon	48.067669	-121.516385	1193482653000
football	California	canon	33.936559	-118.267693	1288885324000
golf	DistrictofColumbia	canon	38.889636	-77.016597	1370700642000
running	Washington	nikon	48.750894	-122.477645	1318002205000
baseball	Oklahoma	canon	36.869312	-95.099093	1285341366000
baseball	Vermont	canon	44.642226	-72.671895	1270915386000
baseball	Florida	nikon	28.000653	-81.728196	1175259972000
football	Arkansas	canon	35.070953	-92.39886	1283541185000
running	DistrictofColumbia	canon	38.890197	-77.023172	1288451727000
baseball	Arkansas	other	35.773231	-91.62147	1363093312000
baseball	California	other	33.674229	-118.003828	1283007873000
running	California	other	34.13635	-118.355484	1394797661000
running	Mississippi	nikon	30.912461	-89.459439	1268998468000
baseball	NewYork	other	40.75779	-74.003605	1194455076000
soccer	Virginia	canon	36.772697	-76.107172	1368890310000
football	Arkansas	canon	34.812147	-92.465429	1316720070000
soccer	Virginia	canon	36.772697	-76.107172	1335615350000
running	NewYork	sony	40.575589	-73.979219	1276957386000
hockey	Massachusetts	canon	42.751483	-70.901416	1290889548000
running	NewYork	nikon	40.757692	-74.002436	1259726119000
lacrosse	Virginia	nikon	38.867172	-77.045562	1363438960000
football	California	canon	33.885433	-118.096659	1221335242000
golf	WestVirginia	canon	38.5771	-79.716602	1373112132000
hockey	Georgia	nikon	33.97945	-84.09069	1252840586000
soccer	Massachusetts	nikon	41.740549	-70.622718	1334496103000
football	SouthCarolina	canon	32.856202	-79.920794	1346962364000
baseball	Texas	nikon	32.816448	-97.253723	1287933757000
baseball	Ohio	nikon	41.495453	-81.685578	1368455787000
basketball	Maryland	canon	39.494907	-76.66131	1243110865000
football	Virginia	sony	38.031757	-78.513638	1252771165000
running	NewYork	sony	40.799456	-73.968266	1367157228000
hockey	Texas	nikon	32.892429	-97.23983	1301740904000
running	DistrictofColumbia	nikon	38.892189	-77.033965	1215178633000
soccer	Arkansas	other	35.775111	-91.625761	1347467454000
soccer	Arizona	nikon	33.680327	-112.022277	1389294853000
cycling	NewJersey	canon	40.858794	-74.634654	1343455613000
soccer	Maine	nikon	43.903095	-69.962021	1184277280000
running	Massachusetts	canon	41.891288	-71.093173	1250946063000
basketball	Kentucky	nikon	37.606548	-87.531809	1303056288000
basketball	Texas	other	32.679488	-97.129805	1210417431000
soccer	Washington	canon	47.488557	-122.348599	1285411241000
running	Ohio	canon	41.075452	-81.522803	1394887274000
baseball	Michigan	nikon	42.734882	-84.545867	1313445458000
hockey	Washington	nikon	47.445714	-122.462164	1338028013000
basketball	California	canon	34.070373	-118.446832	1294503704000
baseball	Virginia	canon	38.87914	-77.110784	1291634615000
running	California	panasonic	34.154381	-118.168097	1235231425000
baseball	California	other	38.541	-121.749334	1331023938000
soccer	Ohio	canon	39.219724	-84.357351	1302287910000
running	Massachusetts	nikon	42.575253	-71.603688	1286717953000
baseball	Washington	other	47.591534	-122.332559	1250314201000
soccer	Arkansas	other	35.775102	-91.625912	1192890469000
basketball	Michigan	canon	42.897597	-85.740866	1361995295000
cycling	California	canon	38.540176	-121.495614	1233406759000
basketball	Connecticut	apple	41.387666	-72.087	1355063726000
baseball	Michigan	nikon	42.734942	-84.545706	1178571448000
basketball	Massachusetts	sony	42.106666	-71.653834	1294944710000
basketball	Arkansas	other	35.776225	-91.625247	1392930607000
golf	California	nikon	33.083084	-117.251831	1251550002000
football	California	apple	37.785712	-122.429115	1331850342000
soccer	Virginia	canon	36.772819	-76.106183	1334391642000
football	Connecticut	canon	41.763225	-72.618915	1315051424000
baseball	Arkansas	other	35.773984	-91.626845	1300891041000
soccer	Ohio	nikon	40.759643	-84.163384	1345914281000
golf	Kentucky	canon	36.739017	-88.001561	1147361399000
soccer	Minnesota	other	45.633598	-94.559819	1159288754000
baseball	Arkansas	other	35.773231	-91.62147	1363096289000
basketball	SouthCarolina	canon	32.88552	-80.001604	1328819053000
baseball	Oregon	nikon	45.849413	-122.870117	1369583459000
baseball	Ohio	nikon	40.690596	-82.635812	1370078018000
running	Ohio	other	39.71388	-82.602725	1308447657000
soccer	Florida	other	28.001411	-80.721949	1134044568000
basketball	NewHampshire	sony	43.138833	-70.937834	1310315497000
hockey	NewYork	nikon	40.750636	-73.993547	1264584937000
running	WestVirginia	nikon	38.406085	-82.467799	1273861526000
basketball	Alabama	canon	33.502128	-86.809501	1383294838000
soccer	California	canon	32.754184	-117.240412	1352047704000
running	California	nikon	37.759148	-122.403986	1303659031000
running	NewYork	panasonic	40.747702	-73.986553	1309104995000
basketball	California	canon	33.847333	-118.383014	1366483906000
baseball	Michigan	other	42.734942	-84.545706	1116098295000
hockey	Ohio	nikon	41.49662	-81.688113	1362778463000
baseball	Missouri	canon	38.633231	-90.188677	1283455689000
golf	Texas	other	32.348279	-95.292749	1216554645000
hockey	Florida	canon	27.94308	-82.451963	1332621222000
golf	NewYork	canon	40.772022	-73.973726	1257433272000
football	Texas	other	29.678135	-97.656526	1193430833000
running	NewYork	other	40.756628	-73.98642	1334682925000
baseball	Arkansas	other	35.774128	-91.626459	1361702194000
baseball	Michigan	nikon	42.734601	-84.546318	1271270330000
football	Virginia	nikon	37.298278	-80.055854	1300293527000
basketball	California	canon	33.969737	-118.267908	1233939592000
hockey	DistrictofColumbia	nikon	38.89844	-77.021799	1301430013000
baseball	California	canon	34.011332	-118.251214	1258040470000
basketball	Vermont	canon	44.344782	-73.108878	1297801898000
golf	Massachusetts	sony	42.1065	-71.653501	1304713605000
running	Washington	canon	46.313039	-119.262076	1314985415000
basketball	Indiana	canon	39.194536	-85.885847	1396685517000
running	Massachusetts	nikon	42.34148	-71.124222	1303128062000
soccer	California	canon	37.472439	-122.235946	1280607120000
running	Massachusetts	other	42.356252	-71.0921	1208686353000
golf	SouthCarolina	sony	32.856283	-79.920859	1275133363000
basketball	Arkansas	other	35.776195	-91.625332	1321387881000
football	Wisconsin	nikon	43.078625	-88.089859	1219947424000
hockey	Massachusetts	nikon	42.350163	-71.077551	1303130472000
soccer	Washington	sony	47.667359	-121.921613	1349543048000
soccer	Arkansas	other	35.775351	-91.625751	1316535614000
running	California	apple	34.045547	-118.265998	1274533993000
cycling	Missouri	nikon	38.974715	-94.433353	1323011449000
hockey	Pennsylvania	canon	40.287448	-76.671137	1296395042000
hockey	Arkansas	canon	34.812147	-92.465429	1320346491000
running	California	nikon	37.793666	-122.440667	1352636750000
baseball	Arkansas	other	35.773231	-91.621459	1361115254000
basketball	Pennsylvania	canon	41.012021	-80.198317	1216499495000
baseball	Florida	other	25.773923	-80.216674	1342386189000
football	Maryland	nikon	38.190263	-76.425445	1332345705000
cycling	California	nikon	37.713481	-122.426469	1317146493000
basketball	Arkansas	other	35.776243	-91.625268	1354048396000
basketball	Arkansas	other	35.776243	-91.625268	1354045380000
baseball	Illinois	nikon	38.757128	-90.026178	1148481901000
running	NewJersey	nikon	40.695021	-74.05961	1217120774000
basketball	Texas	other	29.71519	-95.403814	1380463994000
cycling	Hawaii	canon	19.791579	-155.881233	1192293313000
basketball	Texas	other	29.71519	-95.403814	1264710143000
basketball	Missouri	canon	39.09846	-94.586502	1301768464000
football	Georgia	canon	31.171067	-83.795317	1194037590000
running	Massachusetts	other	42.336426	-71.186925	1398078527000
running	NewYork	other	40.774663	-73.975389	1322993306000
golf	Oregon	canon	45.326591	-123.054008	1116426037000
basketball	Illinois	canon	41.935666	-87.6645	1316898534000
soccer	California	canon	33.885433	-118.096659	1223390192000
golf	California	nikon	39.527645	-122.310361	1205078011000
soccer	Arkansas	other	35.775102	-91.625912	1129988589000
football	Louisiana	other	29.951216	-90.081281	1359920852000
soccer	Massachusetts	sony	42.107166	-71.650501	1317141693000
hockey	DistrictofColumbia	canon	38.898314	-77.021219	1298648393000
hockey	Minnesota	nikon	45.138461	-93.241653	1225624327000
basketball	Alabama	canon	33.502155	-86.809319	1351843144000
hockey	California	canon	33.996604	-118.327788	1346171358000
baseball	Arkansas	other	35.775059	-91.625869	1349179805000
baseball	Missouri	other	38.523424	-90.271954	1378226297000
golf	California	other	37.751834	-122.200713	1180977761000
cycling	Michigan	other	44.753468	-85.643974	1186859805000
soccer	Virginia	nikon	36.870436	-76.183992	1331389895000
cycling	Colorado	nikon	40.507453	-105.078563	1289740010000
running	NewYork	other	42.652094	-73.756284	1236937869000
golf	California	nikon	37.730097	-122.126705	1276457828000
football	SouthCarolina	canon	32.856202	-79.920794	1349471334000
soccer	Virginia	canon	37.052334	-76.387059	1396687854000
running	Michigan	canon	42.240833	-83.516603	1311523115000
basketball	Arkansas	other	35.776234	-91.625247	1389299936000
basketball	California	other	36.974443	-122.029201	1339271087000
running	Arkansas	canon	34.811624	-92.465229	1285351601000
baseball	Pennsylvania	nikon	40.447257	-80.006684	1249715545000
baseball	Texas	nikon	30.375166	-97.798667	1273922212000
soccer	Massachusetts	nikon	42.6948	-71.552984	1221328521000
soccer	Kansas	canon	38.936746	-94.656164	1313861916000
basketball	Oklahoma	canon	36.04814	-95.955845	1280429047000
cycling	Arizona	canon	33.435712	-111.93629	1318148791000
soccer	Arkansas	canon	34.314429	-93.178203	1316200653000
football	Tennessee	other	35.148266	-89.99073	1221754328000
hockey	Pennsylvania	nikon	40.439631	-79.990092	1379965061000
golf	Wisconsin	nikon	43.066716	-89.388166	1289040302000
cycling	Arkansas	nikon	34.616539	-93.77655	1333268630000
soccer	Massachusetts	nikon	42.051472	-70.678195	1379438896000
golf	NewJersey	other	40.966844	-74.13322	1181404491000
cycling	Arkansas	nikon	34.798351	-92.318437	1342855208000
basketball	Texas	canon	30.317478	-97.66063	1319049212000
hockey	Washington	panasonic	47.624243	-122.35156	1223199343000
baseball	Virginia	other	36.67976	-76.033147	1349350740000
hockey	California	other	37.333688	-121.90258	1332202473000
baseball	Texas	other	29.75076	-95.362079	1359232194000
running	Virginia	other	37.417004	-79.141259	1316077443000
basketball	Oklahoma	canon	35.221291	-97.447249	1194795601000
hockey	Ohio	canon	41.510601	-81.60976	1149944446000
basketball	Oregon	nikon	44.56128	-123.280586	1266705899000
running	California	canon	37.850675	-122.53881	1251966025000
soccer	Oregon	other	45.528756	-122.929882	1328260458000
cycling	Texas	panasonic	29.760158	-95.375393	1178980184000
running	NorthCarolina	other	35.783894	-78.781414	1196467200000
cycling	California	panasonic	36.801712	-121.678199	1350211704000
basketball	NorthCarolina	canon	35.899558	-79.043862	1201811624000
running	Arizona	other	32.253946	-111.197503	1319659528000
basketball	Indiana	canon	39.202628	-85.898838	1387493687000
golf	California	canon	34.040142	-118.270547	1195914700000
cycling	California	panasonic	37.714703	-122.379992	1319282815000
football	Oregon	canon	44.929937	-123.037992	1322223963000
cycling	NewYork	canon	42.655806	-73.770913	1244896097000
baseball	Washington	canon	47.668884	-122.145717	1187118719000
football	Washington	canon	47.531748	-122.202601	1312465717000
baseball	Oregon	nikon	45.523876	-122.670402	1200668988000
running	Arizona	canon	33.489316	-112.069795	1271465301000
golf	Texas	nikon	32.290188	-94.947798	1397322928000
soccer	Virginia	canon	36.772813	-76.106183	1335009068000
running	Florida	canon	30.326119	-81.664499	1289482518000
cycling	Arkansas	nikon	34.79458	-92.326955	1337797582000
football	Minnesota	canon	44.846711	-93.577294	1280591182000
basketball	Massachusetts	sony	42.068666	-71.711834	1329775946000
soccer	Washington	canon	47.706209	-122.139376	1215870269000
baseball	Tennessee	apple	36.16	-86.778667	1291143665000
football	Michigan	canon	42.263393	-83.668549	1250440608000
soccer	SouthCarolina	sony	32.856274	-79.92088	1312916640000
football	Pennsylvania	sony	39.901045	-75.167641	1148906039000
running	NewMexico	other	35.086659	-106.648149	1247764343000
basketball	Virginia	canon	37.5451	-77.436382	1298756937000
basketball	Arkansas	other	35.776182	-91.625332	1289936561000
soccer	SouthCarolina	nikon	32.8709	-79.91984	1297481287000
baseball	California	canon	37.778003	-122.389572	1154800069000
basketball	Tennessee	nikon	35.120751	-89.976997	1234423241000
running	California	canon	37.778813	-122.418331	1288786566000
basketball	Arkansas	other	35.776208	-91.625214	1390658881000
golf	Ohio	sony	41.501683	-81.689915	1191850777000
baseball	Michigan	nikon	43.040439	-85.659606	1183061514000
soccer	Arkansas	other	35.774828	-91.625987	1254163023000
basketball	Texas	canon	30.375105	-97.752678	1296246918000
baseball	California	nikon	37.751935	-122.201163	1341299113000
golf	Massachusetts	apple	42.543083	-70.908517	1381162767000
baseball	Michigan	nikon	42.73207	-84.488146	1398522737000
baseball	Missouri	canon	38.530458	-90.38141	1287499852000
hockey	Georgia	nikon	33.757358	-84.396598	1229625182000
cycling	California	nikon	37.794666	-122.394667	1288375771000
football	Virginia	panasonic	36.64054	-82.568972	1321119409000
football	Maryland	nikon	38.988351	-76.308546	1258230797000
basketball	Arkansas	nikon	35.187553	-94.406933	1321736574000
baseball	Missouri	other	38.686422	-90.249735	1345826351000
hockey	NewHampshire	nikon	43.358398	-71.463729	1282474826000
running	Minnesota	other	44.449996	-93.160479	1189344639000
hockey	DistrictofColumbia	canon	38.898765	-77.036604	1343140949000
baseball	Michigan	canon	42.070623	-84.243731	1250351461000
basketball	Nebraska	nikon	41.264243	-95.928282	1286967126000
soccer	California	nikon	37.760529	-122.427445	1229181859000
soccer	Pennsylvania	canon	40.424511	-80.094078	1368818279000
golf	NorthCarolina	apple	35.954167	-78.935667	1305812992000
soccer	Texas	nikon	33.368152	-97.195659	1240074268000
running	California	sony	38.136379	-122.22496	1208693615000
basketball	Michigan	canon	42.261398	-83.752899	1197578080000
baseball	Michigan	nikon	43.040447	-85.659574	1184783645000
basketball	Ohio	nikon	39.10083	-84.515419	1384606278000
running	Virginia	canon	36.842692	-75.972797	1252230939000
golf	Michigan	other	42.797321	-85.522556	1177917807000
cycling	California	canon	37.288035	-121.81323	1249835753000
football	Arkansas	canon	34.277463	-91.346747	1314040268000
basketball	NorthCarolina	canon	35.899558	-79.043862	1201806672000
basketball	Texas	canon	30.27077	-97.720829	1318529029000
hockey	Michigan	canon	42.641409	-84.01197	1302367774000
soccer	Oklahoma	canon	36.164483	-94.85262	1284147027000
hockey	Georgia	canon	33.757528	-84.396071	1202929942000
football	California	canon	37.351976	-121.927481	1279186550000
hockey	California	nikon	34.043209	-118.267371	1231450377000
