Sport	State	CaptureDevice	Lat	Lon	DateTaken
cycling	California	canon	38.267061	-120.334582	1322147733000
extreme	NewJersey	nikon	39.938352	-74.071445	1383065867000
extreme	NorthCarolina	nikon	35.783249	-78.676035	1234061120000
other	Oregon	canon	45.101138	-123.985809	1309623182000
other	Wisconsin	canon	43.028333	-87.971488	1248612586000
extreme	Illinois	canon	41.921574	-88.745005	1354965749000
baseball	Georgia	canon	33.734833	-84.389001	1305147706000
other	Texas	nikon	30.12512	-95.57933	1323535388000
other	Hawaii	nikon	21.590643	-158.090257	1209882816000
other	Oregon	panasonic	45.529493	-122.664091	1238259420000
soccer	Illinois	canon	42.188759	-87.851561	1222881201000
basketball	California	other	36.973175	-122.029309	1252781003000
golf	California	nikon	36.993229	-121.959807	1367685765000
other	Texas	other	29.640722	-103.163934	1383462058000
running	Pennsylvania	other	39.956699	-75.168807	1120262400000
hockey	Pennsylvania	nikon	40.286318	-76.669077	1225568542000
baseball	California	nikon	37.331764	-121.890647	1274265863000
extreme	Georgia	other	33.763102	-84.312622	1158178515000
running	Washington	canon	47.647465	-122.338514	1214051724000
other	Illinois	sony	41.974536	-87.65129	1283708121000
lacrosse	Mississippi	nikon	30.91918	-89.456648	1300182203000
other	Virginia	other	36.903563	-76.200402	1212244419000
extreme	Massachusetts	sony	42.106666	-71.653834	1294945012000
running	Washington	canon	46.313039	-119.262076	1314983163000
cycling	Texas	canon	29.593862	-98.528271	1252303289000
running	Massachusetts	other	42.356514	-71.062917	1169922618000
soccer	Massachusetts	canon	42.569521	-70.846208	1317402965000
cycling	Alaska	nikon	63.1045	-147.523834	1375971482000
baseball	Maryland	canon	39.333716	-76.621055	1205579216000
basketball	Arkansas	other	35.776208	-91.625311	1387487169000
extreme	California	nikon	32.804355	-117.261725	1182871811000
extreme	Florida	canon	24.558872	-81.807138	1224854217000
other	NewJersey	other	40.738111	-74.174075	1345156226000
other	Missouri	other	38.640137	-90.284947	1194177970000
baseball	Michigan	nikon	42.734882	-84.545867	1311626587000
other	Colorado	other	40.528087	-104.999427	1175062156000
running	Florida	canon	28.130679	-80.699332	1240335925000
other	Arkansas	canon	36.379603	-93.837088	1215876450000
other	Ohio	panasonic	40.471775	-83.884466	1221997070000
extreme	Illinois	other	41.884994	-87.665147	1188334883000
extreme	NewYork	sony	40.664903	-73.061483	1379175062000
other	Nevada	canon	36.120127	-115.153541	1351867447000
football	Washington	other	47.591561	-122.332025	932041856000
extreme	California	other	37.252159	-121.828197	1332626421000
extreme	Utah	canon	40.581497	-111.636629	1206199423000
soccer	NewJersey	other	40.212833	-74.056091	1304871399000
extreme	California	canon	33.382231	-117.58874	1284643363000
running	Virginia	canon	38.855424	-77.049297	1304059288000
other	California	canon	37.383798	-121.490678	1357657728000
extreme	Washington	nikon	47.616187	-122.34523	1182689173000
extreme	Massachusetts	nikon	42.573728	-71.60276	1303559259000
extreme	California	nikon	34.102645	-118.339324	1218034160000
extreme	Washington	canon	47.600983	-122.331916	1160686576000
other	NorthCarolina	canon	35.992491	-78.914746	1269091780000
extreme	Louisiana	other	30.787609	-92.266716	1337448049000
other	California	canon	37.850645	-121.933307	1209913119000
other	Ohio	other	39.703414	-82.602564	1375317000000
cycling	DistrictofColumbia	other	38.898915	-77.052354	1153484298000
other	Massachusetts	other	42.593011	-71.095747	1151357936000
other	California	nikon	39.311052	-120.462925	1302270157000
basketball	Illinois	canon	41.985094	-88.702368	1293973946000
other	Massachusetts	other	42.091037	-72.620265	1349035497000
other	Massachusetts	nikon	42.57048	-71.602879	1307889187000
other	Missouri	nikon	38.601612	-90.2214	1240790400000
other	Maryland	nikon	39.548761	-76.07985	1347560547000
extreme	California	other	36.954847	-122.056925	1324124461000
extreme	DistrictofColumbia	other	38.890431	-77.022271	1152058795000
other	NewYork	nikon	40.748116	-73.84602	1252514688000
running	Mississippi	sony	30.911908	-89.458837	1300445526000
extreme	Maine	canon	44.464783	-70.882415	1140873618000
cycling	Massachusetts	other	42.111786	-71.687335	1314092617000
basketball	NewJersey	nikon	40.809935	-74.728102	1234034934000
other	Ohio	other	40.328519	-83.656961	1310243535000
baseball	Michigan	nikon	42.341853	-85.150501	1126120530000
other	Tennessee	other	36.113639	-86.724108	1191155230000
other	Washington	other	46.646129	-122.959263	1196763172000
extreme	Ohio	panasonic	41.675896	-83.734993	1316260898000
running	Pennsylvania	other	39.994407	-75.213432	1146601682000
other	Pennsylvania	nikon	40.96953	-80.15007	1186495776000
other	Florida	panasonic	26.685449	-80.186676	1280605243000
extreme	California	nikon	34.413169	-119.687314	1241966081000
other	California	canon	34.042934	-118.268101	1373036455000
extreme	Wisconsin	nikon	43.03138	-87.898757	1183383000000
hockey	DistrictofColumbia	nikon	38.89793	-77.021033	1325102190000
other	Massachusetts	other	41.9889	-70.961733	1363426252000
baseball	California	other	37.778754	-122.389798	1346011599000
extreme	California	nikon	34.097999	-118.324241	1358540557000
other	Illinois	other	41.968281	-87.758145	1305721240000
other	Indiana	canon	39.61311	-86.14221	1225471260000
other	Arizona	apple	32.6395	-114.3905	1312623289000
other	Michigan	other	42.166679	-83.781437	1369648851000
other	Maryland	other	38.987166	-76.511878	1265753049000
soccer	Virginia	nikon	38.867172	-77.045562	1364132059000
other	Illinois	canon	41.964659	-87.643089	1222510109000
football	Georgia	canon	32.611883	-83.6118	1194642187000
other	Arkansas	other	35.777096	-91.626309	1397578071000
other	California	apple	37.30283	-121.981589	1396015758000
extreme	NewYork	other	40.730832	-73.997501	1328108051000
football	Georgia	canon	32.611904	-83.612002	1192309391000
golf	Florida	other	29.892634	-81.31123	1200251679000
extreme	Florida	nikon	30.000362	-81.712859	1387969937000
other	Illinois	other	42.048328	-87.727353	1200751476000
other	SouthCarolina	nikon	34.018699	-80.9421	1316006856000
soccer	Washington	canon	46.678122	-123.748369	1185299440000
extreme	Georgia	panasonic	33.755726	-84.622276	1366556436000
other	NewYork	canon	40.933901	-73.823304	1350486156000
other	California	nikon	37.039146	-122.030639	1251676124000
extreme	Hawaii	sony	21.857675	-159.452819	1194751693000
extreme	Washington	canon	48.576493	-122.557039	1308843270000
other	WestVirginia	nikon	38.400958	-79.910828	1335614283000
extreme	Massachusetts	nikon	42.6948	-71.552984	1247687549000
soccer	California	canon	33.996817	-118.328762	1279561678000
other	California	canon	32.707875	-117.157248	1154805666000
basketball	NewYork	nikon	40.750636	-73.993547	1239183405000
extreme	Connecticut	canon	41.268162	-72.991833	1246183375000
other	Texas	nikon	31.135694	-97.552756	1396089945000
extreme	Wisconsin	canon	43.469615	-89.74431	1312137526000
extreme	Texas	sony	29.026454	-95.189323	1276947350000
other	NewYork	panasonic	40.742563	-74.007781	1308519091000
other	Washington	sony	47.237811	-122.428636	1339383926000
running	NewHampshire	canon	44.37083	-71.063481	1315047300000
other	Illinois	canon	41.948854	-87.697666	1220018103000
running	California	canon	37.984749	-121.328278	1319365178000
extreme	NewJersey	canon	40.871414	-74.051895	1258222877000
basketball	Michigan	canon	42.460559	-83.653907	1203272363000
other	Michigan	canon	42.540639	-83.637027	1345937327000
other	DistrictofColumbia	nikon	38.902633	-77.021896	1347704102000
extreme	Oklahoma	other	36.095571	-95.920563	1268592994000
other	NewYork	other	40.741358	-74.005564	1299943328000
running	Georgia	sony	33.739855	-84.345066	1347720448000
other	NewJersey	canon	40.433392	-74.273307	1316946126000
football	NorthCarolina	canon	35.786278	-78.756716	1143979275000
baseball	Texas	canon	30.294405	-97.779972	1266142585000
hockey	Illinois	canon	41.878021	-87.632285	1210930710000
football	NewYork	canon	43.114752	-77.510411	1344791766000
basketball	Massachusetts	sony	42.1065	-72.577	1292083671000
basketball	Ohio	nikon	39.10083	-84.515419	1384601652000
other	Texas	canon	26.241692	-98.17872	1300161740000
hockey	Minnesota	canon	44.976896	-93.22836	1171482797000
golf	NewYork	canon	40.769405	-73.977062	1306332065000
other	Missouri	sony	37.079421	-92.988935	1252769711000
extreme	California	other	37.767309	-122.453983	1307821802000
running	NewJersey	nikon	40.217536	-74.007189	1311487246000
basketball	Texas	other	29.581266	-95.108245	1286570191000
other	Kentucky	canon	36.735999	-88.001743	1147418402000
baseball	California	canon	36.913	-121.747167	1347821370000
extreme	DistrictofColumbia	other	38.894039	-77.023113	1214151769000
basketball	Florida	other	25.794987	-80.133276	1333190276000
baseball	Michigan	nikon	43.609103	-84.236952	1177260877000
other	Maine	canon	44.054637	-70.708023	1282633465000
golf	Florida	apple	28.131457	-82.005021	1327157399000
hockey	Texas	canon	30.260633	-97.746691	1319544810000
baseball	Pennsylvania	canon	40.064999	-75.208674	1348407370000
golf	Arkansas	other	35.775111	-91.625761	1347463294000
other	California	canon	34.28044	-119.298467	1247393305000
soccer	NewYork	canon	42.938218	-78.852374	1334845209000
extreme	Washington	canon	47.722827	-122.066456	1240164692000
golf	California	canon	37.693567	-121.896808	1212199894000
basketball	Arkansas	other	35.776199	-91.625343	1288376253000
other	Missouri	other	39.103281	-94.323763	1169251233000
baseball	California	nikon	37.734883	-122.456016	1187663912000
other	Iowa	sony	41.908018	-91.793421	1289046878000
golf	Maine	canon	43.65952	-70.185931	1160232477000
cycling	Missouri	canon	39.257769	-94.735225	1229173333000
cycling	Arizona	canon	33.435712	-111.93629	1318148238000
other	NewMexico	canon	35.067343	-106.632657	1332011785000
extreme	NorthCarolina	other	36.22655	-77.596435	1154882369000
other	Washington	panasonic	47.372503	-122.324459	1253366028000
other	Utah	nikon	41.277455	-111.997547	1373742047000
extreme	Ohio	nikon	39.10083	-84.515419	1384615317000
other	Oklahoma	canon	35.219947	-97.442619	1299872430000
extreme	Alaska	canon	57.438633	-133.699387	1373838384000
extreme	Michigan	canon	42.280194	-83.751102	1225059841000
running	NorthDakota	canon	46.806676	-100.78587	1186644577000
other	Pennsylvania	nikon	40.601547	-75.50119	1219784106000
football	California	nikon	33.680695	-116.243247	1239995877000
running	Washington	canon	46.273264	-119.286318	1318072500000
other	Massachusetts	canon	42.110359	-72.099773	1221737594000
soccer	Kansas	other	39.830002	-98.580002	1212423471000
football	California	canon	34.014071	-118.288099	1303567693000
extreme	Illinois	canon	42.098851	-88.716498	1292671286000
baseball	Michigan	nikon	42.284658	-85.603022	1366124676000
other	California	canon	37.737937	-121.562089	1210516609000
extreme	Massachusetts	nikon	42.6948	-71.552984	1242841957000
extreme	NewYork	canon	40.768295	-73.973414	1224363450000
golf	Wisconsin	canon	43.247711	-88.402409	1251971418000
other	NorthCarolina	canon	35.877749	-78.792893	1326396756000
football	Ohio	other	41.381148	-81.849981	1343464276000
other	Massachusetts	other	42.365647	-71.084461	1107204492000
extreme	California	canon	33.996683	-118.327759	1370873104000
extreme	California	nikon	37.759383	-122.427306	1224947981000
extreme	NewJersey	panasonic	40.812193	-74.077028	1193592230000
basketball	Massachusetts	sony	42.029	-71.538334	1327438621000
extreme	Washington	apple	47.822	-122.324	1356531799000
other	California	other	34.018589	-118.504114	1250395364000
football	Oklahoma	other	35.206	-97.442833	1352563250000
extreme	Maine	nikon	44.464997	-70.863833	1200136404000
running	Massachusetts	nikon	42.337198	-71.18617	1208778054000
basketball	California	canon	37.776913	-122.449606	1289551081000
running	NewYork	canon	40.756311	-73.986536	1377586379000
running	Vermont	canon	44.67146	-72.420501	1215206494000
other	California	canon	33.809426	-117.919027	1375988513000
extreme	NewYork	other	40.789915	-73.955116	1212320886000
other	Ohio	nikon	40.690596	-82.635812	1370006313000
other	Florida	canon	29.185362	-81.064724	1382092720000
baseball	Virginia	canon	38.879407	-77.110977	1310798023000
other	California	panasonic	37.760845	-122.435737	1235667729000
extreme	Virginia	canon	38.812196	-77.240302	1185623296000
soccer	Hawaii	canon	19.722352	-155.082535	1216557442000
other	California	other	37.750264	-122.202901	1357758479000
basketball	Missouri	canon	36.62014	-93.239814	1299863128000
cycling	Hawaii	sony	21.306883	-157.886281	1301834300000
hockey	California	canon	32.706539	-117.158416	1357646118000
other	Wisconsin	other	43.039379	-87.897051	1392478699000
extreme	Michigan	other	42.078369	-83.70191	1355073497000
extreme	Oklahoma	other	35.186015	-97.448666	1382140914000
basketball	Wisconsin	nikon	42.573404	-88.571863	1220091661000
extreme	Georgia	other	33.76366	-84.395803	1130852011000
other	Maryland	other	38.781153	-77.018634	1331018978000
golf	Massachusetts	canon	41.731867	-70.458068	1212858130000
other	Wyoming	canon	44.967425	-110.707278	1250165739000
extreme	Ohio	canon	41.200356	-81.456413	1211041756000
running	Arizona	canon	33.437395	-111.943312	1232274923000
soccer	Virginia	canon	36.772697	-76.107172	1347723731000
running	NewYork	sony	40.66267	-73.972921	1240062949000
other	Colorado	canon	39.481701	-106.038399	1233491852000
lacrosse	Maryland	nikon	39.428498	-76.778238	1298731867000
other	Louisiana	nikon	30.040501	-90.698997	1357997880000
other	Maryland	panasonic	39.310852	-76.621831	1339587898000
other	Texas	other	27.768469	-97.385398	218246400000
other	Massachusetts	nikon	42.394495	-70.997471	1351348116000
extreme	Georgia	nikon	33.762242	-84.386769	1252144058000
other	NewYork	other	42.75426	-78.721246	1185195560000
extreme	California	other	37.790251	-122.44812	1230909123000
golf	Maryland	nikon	39.606812	-77.70008	1342871691000
extreme	Florida	other	27.793566	-82.714455	1317582789000
extreme	Florida	nikon	28.997524	-81.351646	1235820477000
other	Oregon	canon	45.521535	-122.680206	1247161968000
other	California	nikon	34.016158	-118.287328	1389360579000
other	Arizona	canon	33.551731	-111.924676	1252845736000
other	Florida	apple	28.6535	-81.33033	1269189954000
basketball	Illinois	panasonic	40.020253	-89.470188	1366129495000
soccer	Arkansas	canon	34.751663	-92.28846	1286561631000
other	California	canon	35.712719	-117.921216	1206087414000
other	NorthCarolina	nikon	35.301292	-78.322204	1269082187000
extreme	NewYork	canon	40.683632	-73.004322	1309878167000
basketball	Arkansas	nikon	35.023486	-94.388544	1323970955000
extreme	Arizona	canon	34.550256	-112.521371	1258947630000
football	Arkansas	canon	36.159333	-94.193	1310849549000
extreme	WestVirginia	canon	39.630614	-79.955036	1302919619000
extreme	Oklahoma	other	36.260369	-95.854778	1249325086000
baseball	NewJersey	other	40.07482	-74.187798	1334345351000
extreme	Massachusetts	canon	42.374017	-71.053165	1211741096000
hockey	Virginia	canon	37.279747	-79.936094	1192916225000
extreme	California	other	34.009029	-118.498781	1165075437000
running	Washington	nikon	47.616187	-122.34523	1182691225000
extreme	Massachusetts	nikon	42.166938	-70.326747	1284214378000
extreme	Vermont	canon	44.488561	-73.249003	1309609214000
hockey	California	canon	33.80832	-117.877507	1295199715000
baseball	California	nikon	34.04	-118.709592	1143375543000
other	NewJersey	sony	40.901803	-74.0047	1225834798000
other	Missouri	apple	39.042	-94.433501	1302967505000
other	Connecticut	other	41.161842	-73.190711	1311465195000
running	California	canon	37.762479	-122.435073	1205944239000
running	Louisiana	canon	30.254183	-91.98684	1323512564000
other	California	nikon	34.083943	-118.23821	1277502010000
other	Pennsylvania	other	40.297481	-76.643285	1382548556000
other	Massachusetts	nikon	42.570481	-71.602878	1307877047000
football	Nebraska	canon	41.300556	-96.137226	1190386804000
other	Utah	other	40.590525	-111.628711	1169612164000
other	Maryland	canon	39.515616	-77.754812	1347803404000
basketball	DistrictofColumbia	nikon	38.897938	-77.020994	1228674007000
football	Arkansas	canon	34.277463	-91.346747	1314043459000
running	Missouri	canon	39.086166	-94.5815	1382176992000
other	Florida	canon	28.548958	-81.386729	1280009335000
basketball	Indiana	nikon	41.676512	-86.246656	1390515327000
running	Illinois	canon	42.187666	-87.856239	1212241952000
basketball	California	canon	33.997466	-118.326616	1234199100000
hockey	Virginia	canon	37.279747	-79.936094	1221937764000
other	California	canon	32.955672	-117.265148	1214422450000
other	Texas	canon	30.329101	-98.104648	1211578790000
extreme	Pennsylvania	other	39.756445	-77.362403	1266161053000
other	Virginia	canon	38.854789	-77.049093	1334340534000
other	Virginia	canon	38.882518	-77.083425	1266019424000
extreme	Missouri	canon	39.086903	-94.579238	1237745828000
other	Tennessee	nikon	36.515154	-82.256355	1314470580000
other	California	panasonic	32.758477	-117.167092	1383910420000
other	Florida	nikon	28.426418	-81.46088	1368544964000
running	Mississippi	canon	33.165451	-90.935728	1397550135000
cycling	California	nikon	34.100869	-118.804006	1204371980000
running	Virginia	canon	38.855115	-77.049425	1397242703000
extreme	Hawaii	canon	20.626938	-156.443131	1368952511000
extreme	California	nikon	37.126689	-119.287801	1313081179000
extreme	Colorado	nikon	40.269048	-104.163093	1244372628000
other	Nevada	other	39.661292	-119.877201	1171847400000
baseball	Massachusetts	nikon	42.477581	-70.955049	1372450716000
other	Virginia	sony	38.990194	-77.96627	1306595174000
extreme	California	canon	37.997667	-123.01236	1180371890000
other	California	canon	37.742756	-122.439429	1200755011000
other	California	canon	35.320045	-120.849072	1285408717000
extreme	California	nikon	37.775531	-122.512557	1161426852000
baseball	Minnesota	canon	44.981913	-93.279075	1276777760000
other	Minnesota	sony	44.951245	-92.932407	1374080494000
other	California	other	35.042175	-116.410656	1384000015000
basketball	Arkansas	other	35.776243	-91.625257	1389725877000
other	DistrictofColumbia	canon	38.889195	-77.011928	1379760040000
soccer	SouthCarolina	sony	33.873377	-79.76616	1317411461000
basketball	NewYork	canon	40.84678	-73.057526	1258677792000
other	California	canon	34.070471	-118.446736	1268577404000
basketball	Minnesota	other	44.97953	-93.276007	1207079922000
other	California	canon	34.085504	-117.508671	1359822846000
other	NorthCarolina	nikon	35.360671	-80.68664	1284806809000
other	NewJersey	nikon	40.327666	-74.062167	1265819029000
running	California	canon	33.883968	-117.882721	1169135171000
hockey	Colorado	other	40.475072	-104.981188	1282361758000
baseball	Arkansas	other	35.806424	-91.604776	1204386319000
hockey	Connecticut	nikon	41.732235	-72.219228	1365249639000
extreme	California	canon	35.142274	-120.645026	1240655357000
football	Minnesota	canon	44.96498	-93.238595	1221333785000
football	SouthCarolina	sony	32.856283	-79.920859	1287782090000
other	California	canon	34.08353	-118.355573	1260628359000
other	Michigan	other	42.269399	-83.7419	1202571113000
other	Oregon	other	44.771058	-121.801182	1286464683000
other	Arizona	canon	33.297901	-111.597543	1185011256000
baseball	Massachusetts	canon	42.346008	-71.097764	1211233126000
other	Oregon	other	44.632688	-123.112986	1108137276000
running	Florida	canon	25.783034	-80.128848	1173020062000
other	NewYork	apple	42.979325	-78.798381	1276772059000
golf	Washington	other	45.615159	-122.624738	1245539145000
other	DistrictofColumbia	other	38.89808	-77.023086	1225565087000
other	NewYork	nikon	40.775293	-73.973436	1287840696000
baseball	Michigan	nikon	42.341839	-85.150469	1370980305000
other	Illinois	nikon	41.455046	-88.125586	1381154985000
football	California	nikon	34.014134	-118.287734	1384626233000
other	Massachusetts	nikon	42.57048	-71.602879	1307898152000
running	NewYork	apple	40.708864	-74.011244	1332513428000
extreme	Maryland	canon	38.360242	-75.575487	1290970910000
other	Texas	other	29.714277	-95.391197	1312620899000
basketball	Indiana	nikon	39.843595	-86.167359	1224869365000
soccer	Arkansas	other	35.774894	-91.626019	1316872169000
extreme	California	canon	33.349901	-118.326203	1161964336000
cycling	California	panasonic	36.984334	-121.994826	1288524391000
other	Alabama	canon	33.49676	-86.812022	1365131654000
other	Massachusetts	nikon	42.573791	-71.602717	1279454238000
other	Massachusetts	nikon	42.520667	-71.582118	1253455503000
extreme	Illinois	canon	38.948762	-90.348494	1172348355000
running	Georgia	canon	33.775651	-84.35337	1174808363000
extreme	California	canon	37.766464	-122.430252	1245018133000
extreme	Arizona	panasonic	36.917666	-113.832334	1339057104000
cycling	NewJersey	nikon	40.347617	-74.659554	1338649055000
other	California	nikon	37.826649	-122.422821	1146929946000
golf	Kentucky	canon	38.241415	-85.472388	1221736837000
extreme	Wisconsin	sony	46.005174	-91.475493	1186819685000
baseball	Colorado	other	40.585278	-105.106726	1375191639000
other	California	canon	34.06253	-118.361223	1229998948000
baseball	Texas	canon	30.005406	-95.745817	1367664977000
other	California	nikon	39.735363	-121.830053	1262354531000
running	Georgia	canon	33.76226	-84.386052	1346495680000
basketball	Arkansas	other	35.776243	-91.625257	1381864412000
football	California	canon	33.864464	-118.260698	1248032958000
football	Arkansas	canon	34.877274	-91.200406	1318622672000
extreme	Oklahoma	canon	35.473445	-97.572991	1393704829000
other	NorthCarolina	canon	33.973816	-77.914448	1188387694000
extreme	California	other	37.252031	-121.827789	1345317535000
running	Washington	nikon	47.650963	-122.351034	1339850686000
hockey	Maine	nikon	44.464997	-70.863833	1200134089000
baseball	Virginia	canon	37.522274	-77.404638	1393777191000
basketball	Illinois	canon	41.948854	-87.697666	1196455809000
hockey	California	canon	35.302543	-120.663705	1180085477000
other	California	canon	34.040191	-118.270922	1290864964000
hockey	Massachusetts	nikon	42.352272	-71.117817	1291422778000
other	Ohio	panasonic	40.09617	-83.130637	1373714550000
football	Illinois	canon	41.862545	-87.616825	1189955444000
other	Colorado	other	39.753096	-104.992459	1246392013000
extreme	NewYork	canon	40.749922	-73.847073	1378749014000
extreme	California	canon	34.074879	-118.260902	1184461938000
other	NewYork	other	43.980787	-74.458293	1248800478000
other	California	canon	37.715874	-122.489962	1096211704000
extreme	Washington	nikon	47.618465	-122.357702	1176505429000
other	California	canon	33.86172	-118.404722	1343588634000
basketball	SouthCarolina	canon	32.88552	-80.001604	1328818061000
extreme	Nevada	canon	38.973122	-119.950586	1215919112000
extreme	Maryland	other	38.988135	-76.496	1289660466000
extreme	Oregon	canon	44.601346	-124.06929	1341400311000
other	NewYork	other	40.683166	-73.97375	1375379119000
hockey	DistrictofColumbia	canon	38.889613	-77.026337	1364299642000
other	Montana	nikon	45.284896	-111.403362	1362243216000
other	Illinois	nikon	41.853731	-87.612823	1266577061000
other	Indiana	nikon	39.391607	-86.587307	1211047415000
extreme	Florida	nikon	27.977849	-82.831356	1317560689000
extreme	SouthCarolina	canon	33.967811	-79.014492	1373194788000
other	NewYork	other	40.683166	-73.97375	1390581307000
other	Maryland	other	39.311833	-77.620334	1313365173000
other	Washington	panasonic	48.11713	-122.751275	1347110470000
other	Texas	apple	30.287161	-97.614641	1242542816000
other	DistrictofColumbia	nikon	38.891024	-77.03521	1337243470000
other	Massachusetts	nikon	42.555356	-70.839157	1366461422000
football	California	nikon	37.75965	-122.426292	1180276663000
cycling	Iowa	canon	41.671441	-93.712102	1182009772000
other	NewHampshire	nikon	44.060884	-71.11639	1262368682000
other	Iowa	panasonic	42.215699	-93.578115	1146080175000
baseball	California	canon	34.004111	-118.40249	1254516414000
other	Ohio	nikon	39.269519	-84.406188	1245601084000
other	California	other	37.806931	-122.438629	1379596589000
extreme	California	canon	34.043983	-118.268938	1326136108000
other	NewHampshire	other	43.613391	-71.47779	1342191016000
hockey	Missouri	canon	38.603548	-90.44824	1342595961000
extreme	Michigan	panasonic	46.818649	-89.616272	1266662194000
other	California	canon	37.722375	-122.476658	1200144011000
other	Maryland	other	38.444782	-76.091737	1173630056000
running	California	sony	34.178488	-118.476691	1213445274000
other	Illinois	nikon	40.746785	-89.532437	1088271927000
other	NewYork	other	40.915928	-73.119785	1381395109000
basketball	California	canon	33.996817	-118.328762	1280865604000
extreme	Washington	panasonic	47.244745	-121.98678	1157065092000
other	Illinois	nikon	41.879546	-87.623337	1305467994000
running	NewYork	nikon	40.967115	-73.887541	1381328133000
extreme	Wisconsin	apple	43.158893	-90.18754	1277071437000
other	Maine	apple	43.655833	-70.254834	1268433795000
other	California	canon	36.585863	-121.754007	1368275682000
extreme	Michigan	panasonic	42.700341	-83.355687	1312131306000
other	NewHampshire	nikon	43.35876	-71.463779	1272804406000
extreme	NewYork	nikon	40.767872	-73.963952	1254002958000
other	NewJersey	canon	40.661243	-74.833618	1283606314000
other	Washington	other	47.708779	-122.339115	1300381515000
extreme	Indiana	nikon	39.838504	-84.939567	1336847797000
other	Arizona	panasonic	36.628752	-110.446931	1210686085000
basketball	Arkansas	other	35.776243	-91.625257	1381868836000
soccer	Vermont	canon	44.470262	-73.194704	1204660584000
other	Tennessee	canon	35.126507	-89.97734	1221306004000
other	Kentucky	other	38.252335	-85.7555	1349466667000
running	California	nikon	34.145833	-118.152333	1200831515000
other	Massachusetts	nikon	42.573783	-71.602819	1286723147000
other	California	panasonic	38.028153	-120.764164	1270280694000
other	Washington	canon	45.913113	-121.698881	1347815889000
other	Wisconsin	canon	42.988702	-87.909861	1254595954000
running	Pennsylvania	canon	40.461576	-79.948936	1313248912000
baseball	Illinois	canon	42.088166	-87.8235	1320167218000
running	Missouri	canon	38.610683	-90.202517	1248009172000
other	NorthCarolina	other	36.016367	-78.970091	1101418448000
extreme	Illinois	canon	41.763437	-88.445852	1217096030000
other	Georgia	canon	32.022952	-80.845092	1301221514000
golf	Michigan	other	43.184663	-86.274384	1319544052000
cycling	California	panasonic	36.657299	-121.739845	1347800564000
other	Connecticut	apple	41.486166	-71.9715	1364390273000
extreme	Minnesota	canon	44.325367	-93.973445	1224945578000
extreme	California	other	32.734972	-117.151052	1128358307000
baseball	Texas	nikon	32.615592	-96.845555	1192233703000
baseball	Michigan	nikon	42.283738	-83.75498	1250314427000
running	California	canon	33.996683	-118.327759	1396628094000
extreme	NewYork	other	40.750686	-73.993939	1153059503000
hockey	Oklahoma	canon	36.070825	-95.867643	1252180825000
lacrosse	Colorado	nikon	40.043944	-105.246663	1338126881000
other	Massachusetts	sony	42.330512	-71.246874	1167841527000
other	Texas	other	29.781996	-95.750484	1300787325000
football	Kentucky	canon	39.094064	-84.552948	1345835081000
other	California	nikon	37.786966	-122.399724	1426429593000
golf	NewYork	canon	42.656809	-73.767592	1254649466000
baseball	Michigan	nikon	42.734942	-84.545706	1365750310000
extreme	Maryland	nikon	39.296114	-77.4337	1191147363000
baseball	Arkansas	other	35.774128	-91.626416	1361619680000
other	Wisconsin	other	44.048863	-89.207632	1340009954000
other	Florida	nikon	28.36226	-81.573582	1309681026000
baseball	SouthCarolina	canon	32.856202	-79.920794	1347656851000
other	NewMexico	other	36.086702	-108.00539	1297674048000
cycling	California	canon	34.02027	-118.436586	1307254870000
other	Georgia	canon	32.62696	-83.62806	1197400187000
extreme	Oregon	nikon	43.921413	-122.796142	1365869689000
extreme	RhodeIsland	canon	41.204553	-71.560821	1206723745000
other	Virginia	nikon	38.03951	-78.504223	1247781861000
football	California	nikon	37.252656	-121.896933	1289597661000
other	Ohio	other	41.66355	-82.819232	1136171732000
other	Kansas	canon	38.908132	-94.746093	1306869368000
extreme	Maine	panasonic	44.352205	-68.223853	1312372975000
hockey	NewYork	canon	42.648496	-73.754804	1322859584000
other	California	canon	33.995052	-118.477517	1339771139000
extreme	Colorado	canon	39.642032	-105.872368	1174134556000
other	Massachusetts	nikon	42.573728	-71.60276	1302444862000
golf	California	canon	32.709216	-117.232199	1114188600000
other	Indiana	other	39.799502	-86.238212	1119025156000
other	California	panasonic	32.7629	-117.16655	1383990543000
football	California	canon	33.8645	-118.26132	1261262215000
hockey	Virginia	nikon	38.88208	-77.110118	1247579491000
baseball	Massachusetts	nikon	42.352272	-71.117817	1291413777000
other	Washington	nikon	46.370192	-120.307974	1368901529000
baseball	Minnesota	canon	44.449318	-93.178085	1247257372000
other	California	canon	33.694816	-117.262487	1237645984000
other	Kentucky	other	38.601545	-83.315935	1151712000000
soccer	Massachusetts	sony	42.031	-71.538334	1335806325000
other	California	other	37.420267	-118.773794	1191075703000
other	Maryland	nikon	39.444279	-77.546675	1348318591000
baseball	Arkansas	other	35.77324	-91.62147	1365510852000
running	Virginia	other	37.272964	-79.948486	1299776426000
other	Florida	canon	27.330928	-82.483592	1209907953000
extreme	Florida	canon	26.916928	-81.997135	1332593826000
extreme	Oklahoma	canon	35.220718	-97.447448	1263568184000
basketball	NewJersey	canon	39.976244	-74.869278	1295734082000
golf	Maine	canon	43.969963	-69.425182	1182691148000
extreme	Virginia	apple	38.888	-77.114334	1369560732000
other	Washington	panasonic	48.145502	-123.564059	1395790591000
